/////////////////////
/// CORE ITEM DATA //
/////////////////////

//Start by parsing this in your map/dictionary to parse the other data.
//!! Odd ids are seeds, they are NOT included. Make dummy fillers if you want to, they contain no specific data whatsoever.
//ID|Item Name|Rarity|Properties|Category|Base Color|Overlay Color|Hits to break|Growtime in seconds|Clothing Type (None if its not a clothing, specified in category)

4860|Team Shorts - Punch|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|3600|Pants
4862|Team Shorts - Grow|999|NoSeed, Dropless|Clothing|579A25|63AD2A|0|3600|Pants
4864|Team Shorts - Build|999|NoSeed, Dropless|Clothing|008AFF|33A0FF|0|3600|Pants
4866|Team Shirt - Punch|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|3600|Shirt
4868|Team Shirt - Grow|999|NoSeed, Dropless|Clothing|579A25|63AD2A|0|3600|Shirt
4870|Team Shirt - Build|999|NoSeed, Dropless|Clothing|008AFF|33A0FF|0|3600|Shirt
4872|Team Pennant - Punch|999|MultiFacing, NoSeed, Dropless|Foreground_Block|FF0B00|FF443B|3|3600|None
4874|Team Pennant - Grow|999|MultiFacing, NoSeed, Dropless|Foreground_Block|579A25|63AD2A|3|3600|None
4876|Team Pennant - Build|999|MultiFacing, NoSeed, Dropless|Foreground_Block|008AFF|33A0FF|3|3600|None
4878|Bouncy Balloon|999|MultiFacing, NoSeed, Dropless|Trampoline_Block|FF8AEB|FF52D5|3|3600|None
4880|Super Squirt Gun Jetpack|999|NoSeed, Dropless|Clothing|811919|00F1FC|0|3600|Back
4882|Towel Rack Checkpoint|999|MultiFacing, NoSeed, Dropless|Checkpoint|C7D5D9|778287|7|3600|None
4884|Balloon Jammer|999|Wrenchable, Permanent, AutoPickup|Toggleable_Foreground|FFD9F8|FF40DD|30|3600|None
4886|Team Bunting - Punch|999|NoSeed, Dropless, Foreground|Foreground_Block|FF0B00|FF443B|3|3600|None
4888|Team Bunting - Grow|999|NoSeed, Dropless, Foreground|Foreground_Block|579A25|63AD2A|3|3600|None
4890|Team Bunting - Build|999|NoSeed, Dropless, Foreground|Foreground_Block|008AFF|33A0FF|3|3600|None
4892|Weather Machine - Balloon Warz|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine_S1|83ABD9|00B397|10|3600|None
4894|Balloon Fragment|999|NoSeed, Dropless|Consummable|A761DF|CCA2ED|4|3600|None
4896|Balloon Warz Gold Trophy - Punch|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
4898|Balloon Warz Silver Trophy - Punch|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|C9D1DA|ECF5FD|3|3600|None
4900|Balloon Warz Bronze Trophy - Punch|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|D29141|E8C69C|3|3600|None
4902|Balloon Warz Gold Trophy - Grow|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
4904|Balloon Warz Silver Trophy - Grow|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|C9D1DA|ECF5FD|3|3600|None
4906|Balloon Warz Bronze Trophy - Grow|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|D29141|E8C69C|3|3600|None
4908|Balloon Warz Gold Trophy - Build|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
4910|Balloon Warz Silver Trophy - Build|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|C9D1DA|ECF5FD|3|3600|None
4912|Balloon Warz Bronze Trophy - Build|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|D29141|E8C69C|3|3600|None
4914|Balloon Warz MVP Trophy - Punch|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
4916|Balloon Warz MVP Trophy - Grow|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|C9D1DA|ECF5FD|3|3600|None
4918|Balloon Warz MVP Trophy - Build|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|D29141|E8C69C|3|3600|None
4920|Balloon Throwing Stand|999|NoSeed, Dropless, Foreground|Foreground_Block|AD7743|65CCF3|6|3600|None
4922|Target|999|NoSeed, Dropless|SFX_Foreground|F7F7D3|E8383A|12|3600|None
4924|Team Headband - Punch|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|3600|Hat
4926|Team Headband - Grow|999|NoSeed, Dropless|Clothing|579A25|63AD2A|0|3600|Hat
4928|Team Headband - Build|999|NoSeed, Dropless|Clothing|579A25|63AD2A|0|3600|Hat
4930|Red Facepaint|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|3600|Face
4932|Green Facepaint|999|NoSeed, Dropless|Clothing|579A25|63AD2A|0|3600|Face
4934|Blue Facepaint|999|NoSeed, Dropless|Clothing|008AFF|33A0FF|0|3600|Face
4936|Red Floaty Balloon|999|NoSeed, Dropless|Clothing|FF0B00|FF443B|0|3600|Hand
4938|Green Floaty Balloon|999|NoSeed, Dropless|Clothing|579A25|63AD2A|0|3600|Hand
4940|Blue Floaty Balloon|999|NoSeed, Dropless|Clothing|008AFF|33A0FF|0|3600|Hand
4942|Dark Green Wallpaper|54|0|Background_Block|0C8600|0FA000|3|159084|None
4944|Dark Blue Wallpaper|64|0|Background_Block|000C86|000FA0|3|264064|None
4946|Super Squirt Gun Jetpack Pants|999|NoSeed, Dropless|Clothing|811919|00F1FC|0|3600|Pants
4948|Solar Chariot|999|NoSeed, Dropless|Clothing|FFD800|FF4E00|0|3600|Feet
4950|Silk Corset|999|NoSeed, Dropless|Clothing|EEEEEE|CCCCCC|0|3600|Shirt
4952|Gothic Corset|999|NoSeed, Dropless|Clothing|464646|282828|0|3600|Shirt
4954|Unicorn Hair|45|NoSeed, Dropless|Clothing|97ED24|FD51D3|0|92475|Hair
4956|Emerald Pickaxe|999|NoSeed, Dropless|Clothing|FFD426|E1FCE3|0|3600|Hand
4958|Sand Shark|999|NoSeed, Dropless|Fish|FC7110|48CC7A|6|3600|None
4960|Megalodon|999|NoSeed, Dropless|Clothing|AC0000|E8E8E8|0|3600|Feet
4962|Beanbag|55|MultiFacing|Foreground_Block|363636|8F8F8F|4|168025|None
4964|Black Espadrille|44|NoSeed, Dropless|Clothing|050505|000200|0|86504|Feet
4966|Checkered Espadrille|15|NoSeed, Dropless|Clothing|2178C4|E6E6E6|0|3825|Feet
4968|Sports Bra|42|NoSeed, Dropless|Clothing|3BCFF1|18F294|0|75348|Shirt
4970|Pink Aura|999|NoSeed, Dropless|Clothing|FC00FF|FC00FF|0|3600|Back
4972|Blue Aura|999|NoSeed, Dropless|Clothing|0096FF|0096FF|0|3600|Back
4974|Wedding Headdress|57|NoSeed, Dropless|Clothing|FFD222|FFD222|0|186903|Hat
4976|Sarong|98|NoSeed, Dropless|Clothing|A103D3|FFED59|0|944132|Pants
4978|Dress with Smock|64|NoSeed, Dropless|Clothing|CB5E5E|163DA1|0|264064|Shirt
4980|Waistcoat and Jacket|84|NoSeed, Dropless|Clothing|C2C2C2|5E4238|0|595224|Shirt
4982|Orange|15|0|Consummable|EB631C|50AE26|3|3825|None
4984|Orange Juice|999|NoSeed, Dropless|Consummable|EB631C|50AE26|3|3600|None
4986|Inside-Out Devil Wings|999|NoSeed, Dropless|Clothing|FA191A|260101|0|3600|Back
4988|Speed Medallion|999|NoSeed, Dropless|Clothing|406682|ABD0EB|0|3600|Chest
4990|Skateboard|999|NoSeed, Dropless|Clothing|C0C0C0|191919|0|3600|Feet
4992|Antigravity Generator|999|MultiFacing, Wrenchable, NoSeed, Permanent, Dropless, AutoPickup|Toggleable_Foreground|E4D400|50F016|20|3600|None
4994|Builder's Lock|999|Wrenchable, NoSeed, Permanent, Dropless, AutoPickup|Lock|D9CB8B|706740|10|3600|None
4996|Burning Hands|999|NoSeed, Dropless|Clothing|FFF22B|A20A0A|0|3600|Hand
4998|Riding Turtle|999|NoSeed, Dropless|Clothing|27CD4C|85B82A|0|3600|Feet
5000|Weather Machine - Background|999|Wrenchable, NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine_S1|83ABD9|000000|10|3600|None
5002|Playful Fire Sprite|999|NoSeed, Dropless, Foreground|Clothing|FF3015|FFFFFF|0|3600|Face
5004|Playful Wind Sprite|999|NoSeed, Dropless, Foreground|Clothing|FE77FF|FFFFFF|0|3600|Face
5006|Playful Wood Sprite|999|NoSeed, Dropless, Foreground|Clothing|48FF39|FFFFFF|0|3600|Face
5008|Playful Water Sprite|999|NoSeed, Dropless, Foreground|Clothing|89D0FF|FFFFFF|0|3600|Face
5010|Plate Greaves|999|NoSeed, Dropless|Clothing|7C8E85|D9DFDC|0|3600|Pants
5012|Flaming Horsie|999|NoSeed, Dropless|Clothing|F31309|FFEC21|0|3600|Feet
5014|Flaming Horse Chunk|999|NoSeed, Dropless|Component|F31309|FFEC21|9|3600|None
5016|Newspaper|58|NoSeed, Dropless|Clothing|FFFFFF|969696|0|196852|Hand
5018|Riding Chicken|999|NoSeed, Dropless|Clothing|E29837|E42526|0|3600|Feet
5020|Prismatic Aura|999|NoSeed, Dropless|Clothing|8FFD71|52EDEC|0|3600|Back
5022|Chicken Plow|999|NoSeed, Dropless|Clothing|EBEBEB|E42526|0|3600|Feet
5024|Fire Essence|999|NoSeed, Dropless|Component|F23A22|FCD101|9|3600|None
5026|Water Essence|999|NoSeed, Dropless|Component|75DEF6|1195D6|9|3600|None
5028|Earth Essence|999|NoSeed, Dropless|Component|603913|A67C52|9|3600|None
5030|Wind Essence|999|NoSeed, Dropless|Component|DDE5EB|8EF9FF|9|3600|None
5032|Fissure|15|Wrenchable|Switch_Block|603913|A67C52|4|3825|None
5034|Waterfall|15|NoShadow|Foreground_Block|75DEF6|1195D6|4|3825|None
5036|Hidden Door|15|MultiFacing, Wrenchable|Gateway|414141|E5CE33|5|3825|None
5038|Anemone|15|0|Spike|E327DD|F2ACF0|4|3825|None
5040|Aurora|15|MultiFacing, Foreground|Foreground_Block|00FF3B|00FFFF|7|3825|None
5042|Obsidian|15|0|Slippery_Block|343434|6C6C6C|6|3825|None
5044|Lava Lamp|15|Wrenchable|Toggleable_Foreground|C51A05|FCF105|6|3825|None
5046|Fire Asteroid|999|MultiFacing, NoSeed, Dropless|Animated_Foreground_Block|B0BEA3|FCD101|4|3600|None
5048|Water Asteroid|999|MultiFacing, NoSeed, Dropless|Animated_Foreground_Block|B0BEA3|3BC1FD|4|3600|None
5050|Earth Asteroid|999|MultiFacing, NoSeed, Dropless|Animated_Foreground_Block|B0BEA3|6FC745|4|3600|None
5052|Wind Asteroid|999|MultiFacing, NoSeed, Dropless|Animated_Foreground_Block|B0BEA3|D5E0E8|4|3600|None
5054|Inferno Gate|999|Wrenchable, NoSeed, Dropless|Door|9E7D57|F23726|5|3600|None
5056|Tidal Gate|999|Wrenchable, NoSeed, Dropless|Door|709190|53B5ED|5|3600|None
5058|Typhoon Gate|999|Wrenchable, NoSeed, Dropless|Door|658A99|CCE0DF|5|3600|None
5060|Verdant Gate|999|Wrenchable, NoSeed, Dropless|Door|659B65|65C845|5|3600|None
5062|Ancient Hinge|999|NoSeed, Dropless|Component|C39B4F|FF3942|9|3600|None
5064|Ancient Pin|999|NoSeed, Dropless|Component|C39B4F|F9F485|9|3600|None
5066|Ancient Bracket|999|NoSeed, Dropless|Component|C39B4F|3998FF|9|3600|None
5068|Ancient Lens|999|NoSeed, Dropless|Component|C39B4F|5AE222|9|3600|None
5070|Crystallized Reality|999|MultiFacing, NoSeed, Dropless|Foreground_Block|E6F2FE|9CE0F1|9|3600|None
5072|Crystallized Wealth|999|MultiFacing, NoSeed, Dropless|Foreground_Block|E6F2FE|FD9A9A|9|3600|None
5074|Crystallized Brilliance|999|MultiFacing, NoSeed, Dropless|Foreground_Block|E6F2FE|DFC165|9|3600|None
5076|Crystallized Nature|999|MultiFacing, NoSeed, Dropless|Foreground_Block|E6F2FE|89BA80|9|3600|None
5078|Ancestral Totem of Wisdom|999|NoSeed, Dropless|Artifact|884A06|F9BF26|0|3600|None
5080|Ancestral Tesseract of Dimensions|999|NoSeed, Dropless|Artifact|C59355|67D6E9|0|3600|None
5082|Ancestral Seed of Life|999|NoSeed, Dropless|Artifact|05171A|76FF64|0|3600|None
5084|Ancestral Lens of Riches|999|NoSeed, Dropless|Artifact|935630|FF0000|0|3600|None
5086|Ancient Altar|999|Wrenchable, NoSeed, Permanent, Dropless, WorldLock, AutoPickup|Foreground_Block|CFA87C|8AD8D2|5|3600|None
5088|Ghastly Robe|999|NoSeed, Dropless|Clothing|252525|C8C8C8|0|3600|Shirt
5090|Bonsai|999|MultiFacing, NoSeed, Dropless|Background_Block|3F1301|A9875A|4|3600|None
5092|Acorn|18|0|Foreground_Block|EC8A42|8B2E1F|4|6372|None
5094|Centerpiece|999|MultiFacing, NoSeed, Dropless|Animated_Foreground_Block|F2692D|FFE336|3|3600|None
5096|Maple Leaf|29|MultiFacing|Background_Block|F29238|D9492D|3|25259|None
5098|Dragon Scales|999|NoSeed, Dropless|Background_Block|00A26B|00673F|6|3600|None
5100|Koi Fish|999|NoSeed, Dropless|Fish|F8011F|F1E214|6|3600|None
5102|Leaves|999|NoSeed, Dropless|Foreground_Block|FA8900|ED3700|3|3600|None
5104|Celestial Kaleidoscope|999|NoSeed, Dropless|Animated_Foreground_Block|64FF64|6464FF|3|3600|None
5106|Harmonic Chimes|999|MultiFacing, Wrenchable, NoSeed, Dropless|Toggleable_Foreground|208BCB|FA833F|4|3600|None
5108|Hay|999|MultiFacing, NoSeed, Dropless|Foreground_Block|B38854|DFC692|2|3600|None
5110|Pinecone|22|0|Spike|3F1301|A9875A|4|11308|None
5112|Weather Machine - Autumn|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|60D5F0|10|3600|None
5114|Tea|999|NoSeed, Dropless|Consummable|ECEBE4|935B3F|4|3600|None
5116|Tea Set|999|MultiFacing, NoSeed, Dropless|Provider|FED37E|C4C8B8|6|3600|None
5118|Scarecrow Mask|999|NoSeed, Dropless|Clothing|CD8E42|754215|0|3600|Hair
5120|Rake|999|NoSeed, Dropless|Clothing|A3A3A3|E3CF7B|0|3600|Hand
5122|Cloud Rabbit|999|NoSeed, Dropless|Clothing|FF0B00|FCF0D9|0|3600|Hand
5124|Dryad|999|NoSeed, Dropless|Clothing|81BD40|F8CC86|0|3600|Hand
5126|Ancestral Totem of Wisdom : Level 2|999|NoSeed, Dropless, Untradable|Artifact|884A06|F9BF26|0|3600|None
5128|Ancestral Totem of Wisdom : Level 3|999|NoSeed, Dropless, Untradable|Artifact|884A06|F9BF26|0|3600|None
5130|Ancestral Totem of Wisdom : Level 4|999|NoSeed, Dropless, Untradable|Artifact|884A06|F9BF26|0|3600|None
5132|Ancestral Totem of Wisdom : Level 5|999|NoSeed, Dropless, Untradable|Artifact|884A06|F9BF26|0|3600|None
5134|null_item5134|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|DC309D|00E84C|0|31|None
5136|null_item5136|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|D06A03|E30324|0|31|None
5138|null_item5138|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|CAC619|58D35B|0|31|None
5140|null_item5140|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|8A8074|CB090B|0|31|None
5142|null_item5142|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|AF7E23|09E131|0|31|None
5144|Ancestral Tesseract of Dimensions : Level 2|999|NoSeed, Dropless, Untradable|Artifact|C59355|67D6E9|0|3600|None
5146|Ancestral Tesseract of Dimensions : Level 3|999|NoSeed, Dropless, Untradable|Artifact|C59355|67D6E9|0|3600|None
5148|Ancestral Tesseract of Dimensions : Level 4|999|NoSeed, Dropless, Untradable|Artifact|C59355|67D6E9|0|3600|None
5150|Ancestral Tesseract of Dimensions : Level 5|999|NoSeed, Dropless, Untradable|Artifact|C59355|67D6E9|0|3600|None
5152|null_item5152|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|B5BF1E|73D968|0|31|None
5154|null_item5154|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|47D072|BA499C|0|31|None
5156|null_item5156|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|E92F2F|93806D|0|31|None
5158|null_item5158|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|3BDA1C|24B196|0|31|None
5160|null_item5160|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|60BE86|50DA65|0|31|None
5162|Ancestral Seed of Life : Level 2|999|NoSeed, Dropless, Untradable|Artifact|05171A|76FF64|0|3600|None
5164|Ancestral Seed of Life : Level 3|999|NoSeed, Dropless, Untradable|Artifact|05171A|76FF64|0|3600|None
5166|Ancestral Seed of Life : Level 4|999|NoSeed, Dropless, Untradable|Artifact|05171A|76FF64|0|3600|None
5168|Ancestral Seed of Life : Level 5|999|NoSeed, Dropless, Untradable|Artifact|05171A|76FF64|0|3600|None
5170|null_item5170|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|01F26C|F2503E|0|31|None
5172|null_item5172|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|7D995B|B11D04|0|31|None
5174|null_item5174|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|EC765E|DB6719|0|31|None
5176|null_item5176|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|A2977F|8BD256|0|31|None
5178|null_item5178|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|D44DA0|F6356B|0|31|None
5180|Ancestral Lens of Riches : Level 2|999|NoSeed, Dropless, Untradable|Artifact|935630|FF0000|0|3600|None
5182|Ancestral Lens of Riches : Level 3|999|NoSeed, Dropless, Untradable|Artifact|935630|FF0000|0|3600|None
5184|Ancestral Lens of Riches : Level 4|999|NoSeed, Dropless, Untradable|Artifact|935630|FF0000|0|3600|None
5186|Ancestral Lens of Riches : Level 5|999|NoSeed, Dropless, Untradable|Artifact|935630|FF0000|0|3600|None
5188|null_item5188|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|C31D3F|C88823|0|31|None
5190|null_item5190|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|D27E05|4FCE7A|0|31|None
5192|null_item5192|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|AFB83B|BA6E08|0|31|None
5194|null_item5194|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|85BE2D|0CD358|0|31|None
5196|null_item5196|1|NoSeed, Dropless, Beta, Mod|Foreground_Block|92D135|7FF928|0|31|None
5198|Zen Garden|999|NoSeed, Dropless|SFX_Background|FFD6AC|805632|4|3600|None
5200|Harvest Scarf|999|NoSeed, Dropless|Clothing|B70D41|FA5F88|0|3600|Chest
5202|Soul Stone|999|NoSeed, Dropless, Untradable|Component|951BB7|D35FF3|9|3600|None
5204|Plasma Globe|999|NoSeed, Dropless|Animated_Foreground_Block|562A89|4CA0EC|3|3600|None
5206|Cloak of Falling Waters|999|NoSeed, Dropless, Foreground|Clothing|F3A86B|5E60C9|0|3600|Back
5208|Demon Megalodon|999|NoSeed, Dropless|Clothing|D9E3F3|A12323|0|3600|Feet
5210|El Pollo Diablo|999|NoSeed, Dropless|Clothing|4D678E|440E62|0|3600|Feet
5212|Doom Plow|999|NoSeed, Dropless|Clothing|51405F|DE5B18|0|3600|Feet
5214|Killer Doctor's Smock|999|NoSeed, Dropless|Clothing|75BEC2|9E3030|0|3600|Shirt
5216|Killer Doctor's Cap|999|NoSeed, Dropless|Clothing|75BEC2|419096|0|3600|Hat
5218|Killer Doctor's Face Mask|999|NoSeed, Dropless|Clothing|DEF4F4|BA3737|0|3600|Hair
5220|Killer Doctor's Pants|999|NoSeed, Dropless|Clothing|75B8BD|AA3031|0|3600|Pants
5222|Demon Clown Mask|73|NoSeed, Dropless|Clothing|DEF4F4|8F1313|0|391207|Hair
5224|Neon Voodoo Mask - Pure White|73|NoSeed, Dropless|Clothing|1F1F1F|754215|0|391207|Face
5226|Neon Voodoo Mask - Electric Blue|73|NoSeed, Dropless|Clothing|0075A1|00E6FF|0|391207|Face
5228|Neon Voodoo Mask - Shocking Pink|73|NoSeed, Dropless|Clothing|3D174D|EB64FF|0|391207|Face
5230|Neon Voodoo Mask - Plasma Green|73|NoSeed, Dropless|Clothing|4C7316|77FF00|0|391207|Face
5232|Fish Monster Mask|73|NoSeed, Dropless|Clothing|5FA620|E9B5C3|0|391207|Hair
5234|Demented Cowl|999|NoSeed, Dropless|Clothing|252525|6F6F6F|0|3600|Hair
5236|Iron Maiden|999|MultiFacing, Wrenchable, NoSeed, Dropless|Switch_Block|BC9330|FFF0CD|15|3600|None
5238|Looming Shadows|30|MultiFacing, NoSeed, Dropless, NoShadow, Foreground|Foreground_Block|4B4B4B|393939|3|27900|None
5240|Hanging Bats|25|MultiFacing, NoSeed, Dropless, Foreground|Foreground_Block|44354F|8D789C|3|16375|None
5242|Death Metal Radio|999|MultiFacing, Wrenchable, NoSeed, Dropless|Toggleable_Foreground|402D4D|B70E0E|4|3600|None
5244|Plastic Ghost|999|MultiFacing, Wrenchable, NoSeed, Dropless, Foreground|Switch_Block|1C9880|A5EBDD|3|3600|None
5246|Totally Harmless Doll|999|MultiFacing, NoSeed, Dropless|SFX_Foreground|E4E4E4|FF2727|15|3600|None
5248|Headsman's Hood|90|NoSeed, Dropless|Clothing|393939|6F6F6F|0|731700|Hat
5250|Doll Head Part|999|NoSeed, Dropless|Consummable|ECEBE4|935B3F|4|3600|None
5252|Doll Torso Part|999|NoSeed, Dropless|Consummable|ECEBE4|935B3F|4|3600|None
5254|Doll Legs Part|999|NoSeed, Dropless|Consummable|ECEBE4|935B3F|4|3600|None
5256|Pumpkin Candy|5|NoSeed, Dropless|Consummable|ECEBE4|935B3F|4|275|None
5258|Chi Harmonizer|999|MultiFacing, NoSeed, Permanent, Dropless, AutoPickup|Background_Block|B09458|63A7E4|3|3600|None
5260|Harmonic Lock|999|Wrenchable, NoSeed, Permanent, AutoPickup|Lock|56605C|92773D|42|3600|None
5262|Neon Gum|999|NoSeed, Dropless|Consummable|6ACE00|BF57C0|4|3600|None
5264|Neon Nerves|999|NoSeed, Dropless|Clothing|B70D41|FA5F88|0|3600|Shirt
5266|Static Hair|999|NoSeed, Dropless|Clothing|7D653D|FFF115|0|3600|Hair
5268|Amethyst Choker|999|NoSeed, Dropless|Clothing|CDDDDF|FF160B|0|3600|Chest
5270|Opal Block|100|0|Foreground_Block|92773D|00BFF3|15|1003000|None
5272|Kaleidoscopic Wallpaper|999|NoSeed, Dropless|Background_Block|838383|252525|4|3600|None
5274|Demon Crystal|999|NoSeed, Dropless|Deadly_Block|E70000|833C9E|6|3600|None
5276|Celestial Lance|999|NoSeed, Dropless, NoSelf|Clothing|FFF946|FFB400|0|3600|Hand
5278|Celestial Halo|999|NoSeed, Dropless|Clothing|FFF946|FFD700|0|3600|Hat
5280|Celestial Frame|999|NoSeed, Dropless|Background_Block|35AAFF|FFD700|4|3600|None
5282|Celestial Dust|999|NoSeed, Dropless|Consummable|FECD06|D8B11B|4|3600|None
5284|Celestial Blade|999|NoSeed, Dropless|Component|FFF946|FFD700|4|3600|None
5286|Turkey Onesie Hood|999|NoSeed, Dropless|Clothing|890000|E63329|0|3600|Hair
5288|Turkey Onesie Body|999|NoSeed, Dropless|Clothing|BA4A1A|FF9903|0|3600|Shirt
5290|Turkey Onesie Legs|999|NoSeed, Dropless|Clothing|8D0504|C51E15|0|3600|Pants
5292|Turkey Onesie Feet|999|NoSeed, Dropless|Clothing|FAC427|FFDB26|0|3600|Feet
5294|Turkey Carving Set|999|NoSeed, Dropless|Clothing|964222|F2F8F8|0|3600|Hand
5296|Turkey Onesie Tail|999|NoSeed, Dropless|Clothing|903611|EF9B1F|0|3600|Back
5298|Turkey Onesie Beak|999|NoSeed, Dropless|Clothing|D98E00|FFF323|0|3600|Face
5300|Thanksgiving Turkey Dinner - Bronze|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|AD5931|D29141|3|3600|None
5302|Thanksgiving Turkey Dinner - Silver|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|6986A2|C9D1DA|3|3600|None
5304|Thanksgiving Turkey Dinner - Gold|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
5306|Black Friday Cart - Bronze|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|AD5931|D29141|3|3600|None
5308|Black Friday Cart - Silver|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|6986A2|C9D1DA|3|3600|None
5310|Black Friday Cart - Gold|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
5312|Cyber Monday Tablet - Bronze|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|AD5931|D29141|3|3600|None
5314|Cyber Monday Tablet - Silver|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|6986A2|C9D1DA|3|3600|None
5316|Cyber Monday Tablet - Gold|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
5318|Winterfest Calendar - 2017|999|NoSeed, Dropless, WorldLock|Provider|D5D0B3|96755A|42|3600|None
5320|Used Winterfest Calendar - 2017|999|NoSeed, Permanent, Dropless, WorldLock, AutoPickup|Foreground_Block|654C35|B79245|6|3600|None
5322|Zephyr Helm|999|NoSeed, Dropless|Clothing|FFF946|FFD700|0|3600|Hat
5324|Balloon Warz Winter 2017 Gold Trophy - Punch|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
5326|Balloon Warz Winter 2017 Silver Trophy - Punch|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|C9D1DA|ECF5FD|3|3600|None
5328|Balloon Warz Winter 2017 Bronze Trophy - Punch|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|D29141|E8C69C|3|3600|None
5330|Balloon Warz Winter 2017 Gold Trophy - Grow|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
5332|Balloon Warz Winter 2017 Silver Trophy - Grow|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|C9D1DA|ECF5FD|3|3600|None
5334|Balloon Warz Winter 2017 Bronze Trophy - Grow|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|D29141|E8C69C|3|3600|None
5336|Balloon Warz Winter 2017 Gold Trophy - Build|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
5338|Balloon Warz Winter 2017 Silver Trophy - Build|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|C9D1DA|ECF5FD|3|3600|None
5340|Balloon Warz Winter 2017 Bronze Trophy - Build|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|D29141|E8C69C|3|3600|None
5342|Balloon Warz Winter 2017 MVP Trophy - Punch|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|FFF115|FFFEE9|3|3600|None
5344|Balloon Warz Winter 2017 MVP Trophy - Grow|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|C9D1DA|ECF5FD|3|3600|None
5346|Balloon Warz Winter 2017 MVP Trophy - Build|999|NoSeed, Permanent, Dropless, AutoPickup|Foreground_Block|D29141|E8C69C|3|3600|None
5348|Gingerbread Block|999|NoSeed, Dropless|Foreground_Block|C8A258|FFF3EB|6|3600|None
